0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,131
AHTD3A0159_Para4_6.tif,aa,la,ta,aa,la,ya,he,sp,la,he,dh,aa,sp,aa,la,na,sa,sp,col,sp,ma,sh,ma,sh,sp,sp,da,ra,aa,ka,sp,sp,gh,ya,zha,sp,sp,na,aa,hh,sp,sp,ba,th,sp,sp,na,se,ra,sp,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0160_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0160_Para4_2.tif,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,sp,la,la,ha,ja,sp,dot,sp,sp,ba,da,ae,ta,sp,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,sp,ya,la,ba,ya,sp,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0160_Para4_3.tif,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,sh,ya,kh,sp,dot,sp,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,ya,ta,ke,la,ma,sp,wa,he,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0160_Para4_5.tif,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,ae,sa,ha,aa,ba,na,aa,sp,zha,sp,ay,sp,ke,sp,sp,th,sp,kh,sp,de,sp,sp,ba,sp,se,sp,sh,sp,sp,sa,sp,gh,sp,he,sp,ae,na,na,aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0160_Para4_6.tif,fa,ya,sp,aa,la,ha,ja,sp,dot,sp,he,la,sp,ta,ay,la,ma,sp,fa,aa,al,da,teE,sp,aa,la,ke,la,ma,aa,ta,sp,aa,la,ta,aa,la,ya,teE,sp,la,he,dh,aa,sp,aa,la,na,sa,sp,col,sp,ma,sh,ma,sh,sp,sp,da,ra,aa,ka,sp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0160_Para4_7.tif,gh,ya,zha,sp,sp,na,aa,hh,sp,ba,th,sp,na,se,ra,sp,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0200_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0200_Para4_4.tif,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,ya,ta,ke,la,ma,sp,wa,he,wa,sp,na,aa,al,ma,sp,sp,ba,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0200_Para4_5.tif,ma,th,la,sp,aa,na,ka,de,sp,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,sp,la,za,ma,ta,ke,dot,sp,se,ae,la,ta,sp,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0200_Para4_7.tif,he,la,sp,ta,ay,la,ma,sp,fa,aa,al,da,teE,sp,aa,la,ke,la,ma,aa,ta,sp,aa,la,ta,aa,la,ya,teE,sp,la,he,dh,aa,sp,aa,la,na,sa,col,sp,ma,sh,ma,sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0200_Para4_8.tif,da,ra,aa,ka,sp,gh,ya,zha,sp,na,aa,hh,sp,sp,sp,ba,th,sp,sp,na,se,ra,sp,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0215_Para4_1.tif,dh,he,ba,sp,na,wa,ay,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,he,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,sp,la,la,ha,ja,dot,sp,sp,ba,da,ae,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0215_Para4_2.tif,ya,la,ba,ya,dot,sp,sp,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,sh,ya,kh,dot,sp,ke,aa,na,sp,ja,aa,ra,scr,ya,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,ya,ta,ke,la,ma,sp,wa,he,wa,sp,na,aa,al,ma,sp,sp,ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0215_Para4_3.tif,la,he,sp,aa,la,zha,aa,ba,to,sp,la,za,ma,ta,ke,dot,sp,sp,sp,se,ae,la,ta,sp,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,ae,sa,ha,aa,ba,na,aa,sp,zha,sp,ay,sp,ke,sp,sp,th,sp,kh,sp,de,sp,ba,sp,se,sp,sh,sp,sa,sp,gh,sp,he,sp,ae,na,na,aa,sp,fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0215_Para4_4.tif,aa,la,ke,la,ma,aa,ta,sp,aa,la,ta,aa,la,ya,teE,sp,la,he,dh,aa,sp,aa,la,na,sa,col,sp,ma,sh,ma,se,sp,da,ra,aa,ka,sp,gh,ya,zha,sp,na,aa,hh,sp,sp,sp,ba,th,sp,sp,na,se,ra,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0218_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0218_Para4_2.tif,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,sp,la,la,ha,ja,dot,sp,sp,ya,da,ae,ta,sp,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0218_Para4_3.tif,ya,la,ba,ya,dot,sp,sp,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,sh,ya,kh,dot,sp,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,ya,ta,ke,la,ma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0218_Para4_4.tif,wa,he,wa,sp,na,aa,al,ma,sp,sp,ya,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,sp,ma,th,la,sp,aa,na,ka,de,sp,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,sp,la,za,ma,ta,ke,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0218_Para4_5.tif,se,ae,la,ta,sp,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,ae,sa,ha,aa,ba,na,aa,sp,zha,sp,ay,sp,ke,sp,sp,th,sp,kh,sp,de,sp,ba,sp,se,sp,sh,sp,sa,sp,gh,sp,he,sp,ae,na,na,aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0218_Para4_6.tif,fa,ya,sp,aa,la,ha,ja,dot,sp,sp,he,la,sp,ta,ay,la,ma,sp,fa,aa,al,da,teE,sp,aa,la,ke,la,ma,aa,ta,sp,aa,la,ta,aa,la,ya,teE,sp,la,he,dh,aa,sp,aa,la,na,sa,col,sp,ma,sh,ma,sh,sp,da,ra,aa,ka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0218_Para4_7.tif,gh,ya,zha,sp,na,aa,hh,sp,sp,sp,ba,th,sp,sp,na,se,ra,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0221_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,de,aa,fa,ra,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,sp,la,la,ha,ja,sp,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0221_Para4_2.tif,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,sp,ya,la,ba,ya,sp,sp,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,sh,ya,kh,dot,sp,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0221_Para4_3.tif,ya,ta,ke,la,ma,sp,wa,he,wa,sp,na,aa,al,ma,sp,sp,ba,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,sp,ma,th,la,sp,aa,na,ka,de,sp,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,sp,la,za,ma,ta,ke,dot,sp,dot,sp,se,ae,la,ta,sp,ra,aa,ja,ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0227_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0235_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,kh,ra,gh,aa,ma,sp,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,sp,la,la,ha,ja,dot,sp,ba,da,ae,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0235_Para4_2.tif,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,sp,ya,la,ba,ya,sp,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,sh,ya,kh,dot,sp,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,la,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0235_Para4_3.tif,wa,he,wa,sp,na,aa,al,ma,sp,sp,ba,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,sp,ma,th,la,sp,aa,na,ka,de,sp,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,sp,la,za,ma,ta,ke,dot,sp,se,ae,la,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0235_Para4_4.tif,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,ae,sa,ha,aa,ba,na,aa,sp,zha,sp,ay,sp,ke,sp,th,sp,kh,sp,de,sp,ba,sp,se,sp,sh,sp,sa,sp,gh,sp,he,sp,ae,na,na,aa,sp,fa,ya,sp,aa,la,ha,ja,sp,sp,dot,sp,he,la,sp,ta,ay,la,ma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0235_Para4_5.tif,fa,aa,al,da,teE,sp,aa,la,ke,la,ma,aa,ta,sp,aa,la,ta,aa,la,ya,teE,sp,la,he,dh,aa,sp,aa,la,na,sa,col,sp,ma,sh,ma,sh,sp,sp,da,ra,aa,ka,sp,sp,gh,ya,to,sp,sp,na,aa,hh,sp,sp,ba,th,sp,sp,na,se,ra,sp,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0236_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0236_Para4_2.tif,la,la,ha,ja,sp,dot,sp,sp,ba,da,ae,ta,sp,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,sp,ya,la,ya,sp,dot,sp,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,sh,ya,kh,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0236_Para4_3.tif,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,sp,wa,he,wa,sp,na,aa,al,ma,sp,sp,ba,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,sp,ma,th,la,sp,aa,na,ka,de,sp,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0236_Para4_4.tif,la,za,ma,ta,ke,dot,sp,se,ae,la,ta,sp,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,ae,sa,ha,aa,ba,na,aa,sp,zha,sp,ay,sp,ke,sp,sp,th,sp,kh,sp,de,sp,ba,sp,se,sp,sh,sp,sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0237_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0237_Para4_2.tif,kh,aa,za,na,sp,ay,fa,ya,fa,sp,la,la,ha,ja,sp,dot,sp,sp,ba,da,ae,ta,sp,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,sp,ya,la,ba,ya,sp,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0237_Para4_3.tif,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,aa,la,sh,ya,kh,dot,sp,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,ya,ta,ke,la,ma,sp,wa,he,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0237_Para4_4.tif,na,aa,al,ma,sp,sp,ba,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,sp,ma,th,la,sp,aa,na,ka,de,sp,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,sp,la,za,ma,ta,ke,dot,sp,se,ae,la,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0237_Para4_5.tif,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,ae,sa,ha,aa,ba,na,aa,sp,zha,sp,ay,sp,ke,sp,sp,th,sp,kh,sp,de,sp,ba,sp,se,sp,sh,sp,sa,sp,gh,sp,he,sp,ae,na,na,aa,sp,fa,ya,sp,aa,la,ha,ja,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0237_Para4_6.tif,he,la,sp,ta,ay,la,ma,sp,fa,aa,al,da,teE,sp,aa,la,ke,la,ma,aa,ta,sp,aa,la,ta,aa,la,ya,teE,sp,la,he,dh,aa,sp,aa,la,na,sa,col,sp,ma,sh,ma,sh,sp,da,ra,aa,ka,sp,gh,ya,zha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0237_Para4_7.tif,ba,th,sp,sp,na,se,ra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0239_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0239_Para4_2.tif,la,la,ha,ja,sp,dot,sp,sp,ba,da,ae,ta,sp,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,sp,ya,la,ya,sp,sp,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0239_Para4_3.tif,ma,ay,sp,sh,ya,kh,dot,sp,ke,aa,na,sp,ja,aa,ra,ee,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,ya,ta,ke,la,ma,sp,wa,he,wa,sp,na,aa,al,ma,sp,sp,ba,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,sp,ma,th,la,sp,aa,na,ka,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0239_Para4_4.tif,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,sp,la,za,ma,ta,ke,dot,sp,se,ae,la,ta,sp,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,ae,sa,ha,aa,ba,na,aa,sp,zha,sp,ay,sp,ke,sp,sp,ta,sp,kh,sp,sa,sp,ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0239_Para4_5.tif,se,sp,sh,sp,sa,sp,gh,sp,he,sp,ae,na,na,aa,sp,fa,ya,sp,aa,la,ha,ja,dot,sp,he,la,sp,ta,ay,la,ma,sp,fa,aa,al,da,teE,sp,aa,la,ke,la,ma,aa,ta,sp,aa,la,ta,aa,la,ya,teE,sp,la,he,dh,aa,sp,aa,la,na,sa,col,sp,ma,sh,ma,sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0239_Para4_6.tif,da,aa,ra,ka,sp,gh,ya,to,sp,na,aa,hh,sp,sp,sp,ba,th,sp,sp,na,se,ra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0240_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0240_Para4_2.tif,wa,he,la,aa,la,sp,kh,aa,za,na,sp,ay,fa,ya,fa,sp,la,la,ha,ja,sp,dot,sp,sp,ba,da,ae,ta,sp,ka,wa,aa,fa,la,sp,aa,la,ha,ja,ya,ja,sp,ha,aa,ja,sp,ah,th,ra,sp,am,kh,ra,sp,ya,la,ba,ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0240_Para4_3.tif,ay,na,da,sp,wa,sa,wa,la,na,aa,sp,to,fa,na,aa,sp,wa,se,ay,ya,na,aa,sp,ma,ay,sp,sh,ya,kh,sp,ke,aa,na,sp,ja,aa,ra,ya,sp,fa,ya,sp,aa,la,kh,ya,ma,teE,sp,ya,ta,ke,la,ma,sp,wa,he,wa,sp,na,aa,al,ma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0240_Para4_4.tif,ba,ke,la,ma,aa,ta,sp,la,aa,sp,ae,fa,he,ma,he,aa,sp,ma,ta,la,sp,aa,na,ka,de,sp,ba,gh,la,se,sp,la,he,sp,aa,la,de,aa,ba,to,sp,la,za,ma,ta,ke,dot,sp,sp,se,ae,la,ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0240_Para4_5.tif,ra,aa,ja,ha,sp,he,la,sp,ba,la,gh,sp,aa,sa,ha,aa,ba,na,aa,sp,zha,sp,dot,ay,dot,sp,ke,dot,sp,sp,th,sp,dot,kh,sp,dot,de,sp,ba,sp,se,sp,dot,sp,sh,sp,sa,sp,dot,gh,sp,he,dot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHTD3A0259_Para4_1.tif,dh,he,ba,sp,na,wa,ha,sp,ma,zha,fa,ra,sp,de,ra,gh,aa,ma,sp,ba,sa,ha,ba,teE,sp,ra,wl,wa,fa,sp,ba,na,sp,la,wl,ya,sp,ra,aa,ya,ka,sp,zha,aa,fa,ra,sp,ay,to,ay,wa,to,sp,wa,he,la,aa,la,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
